date,page,page_type,clicks,impressions,position,CTR,TrafficValue,RankStrength,VisibilityScore,Top3Flag,Top10Flag,Page2Flag,sessions,users,engaged_sessions,engagement_rate,average_session_duration,conversions,revenue,purchases,add_to_carts,checkouts,OrganicConversionRate,RevenuePerOrganicSession,RevenuePerOrganicClick,CartRate,CheckoutRate
2026-07-08,https://demo.example.com/page-010,Demo Category 01,0.0,2.26,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,https://demo.example.com/,Demo Category 01,408.16999999999996,2847.6,2.986507936507937,0.14333824975417894,173.215,0.3348392240233856,342.99999999999994,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,8.333333333333332,0.0,0.0,0.12,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,https://demo.example.com/page-007,Demo Category 01,0.0,2.26,4.0,0.0,0.0,0.25,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,https://demo.example.com/page-011,Demo Category 01,0.0,2.26,7.5,0.0,0.0,0.1333333333333333,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,https://demo.example.com/page-013,Demo Category 01,0.0,2.26,30.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-10,https://demo.example.com/,Demo Category 01,299.88,2623.8599999999997,2.810938845822567,0.11428963435549154,127.26,0.3557530258924467,252.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-10,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,7.333333333333333,0.0,0.0,0.1363636363636363,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-10,https://demo.example.com/page-007,Demo Category 01,0.0,1.13,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-11,https://demo.example.com/,Demo Category 01,316.53999999999996,2726.6899999999996,2.6493990882718608,0.11608947111699533,134.33,0.3774440794619114,266.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-11,https://demo.example.com/page-006,Demo Category 01,0.0,1.13,10.0,0.0,0.0,0.1,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-11,https://demo.example.com/page-007,Demo Category 01,0.0,1.13,6.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,https://demo.example.com/,Demo Category 01,308.21,2770.7599999999998,2.947797716150081,0.11123662821752876,130.795,0.3392363032650802,259.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,https://demo.example.com/page-006,Demo Category 01,0.0,4.52,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,https://demo.example.com/page-007,Demo Category 01,0.0,2.26,7.5,0.0,0.0,0.1333333333333333,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,https://demo.example.com/page-009,Demo Category 01,0.0,2.26,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,https://demo.example.com/page-013,Demo Category 01,0.0,2.26,2.0,0.0,0.0,0.5,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,https://demo.example.com/page-014,Demo Category 01,0.0,2.26,6.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/,Demo Category 01,280.84,2598.9999999999995,2.345217391304348,0.10805694497883803,119.18,0.4263997033741193,236.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/page-006,Demo Category 01,1.19,3.3899999999999997,4.0,0.35103244837758113,0.505,0.25,1.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/page-007,Demo Category 01,0.0,1.13,4.0,0.0,0.0,0.25,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/page-009,Demo Category 01,0.0,1.13,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/page-013,Demo Category 01,0.0,1.13,2.0,0.0,0.0,0.5,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,https://demo.example.com/page-015,Demo Category 01,0.0,1.13,10.0,0.0,0.0,0.1,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/,Demo Category 01,305.83,2509.7299999999996,2.5884736605132823,0.12185772971594555,129.785,0.3863280570534005,257.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/page-006,Demo Category 01,0.0,1.13,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/page-007,Demo Category 01,0.0,1.13,4.0,0.0,0.0,0.25,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/page-009,Demo Category 01,0.0,1.13,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/page-013,Demo Category 01,0.0,3.3899999999999997,21.33333333333333,0.0,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,6.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14,https://demo.example.com/page-015,Demo Category 01,0.0,1.13,10.0,0.0,0.0,0.1,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-15,https://demo.example.com/,Demo Category 01,310.59,2698.4399999999996,2.463986599664992,0.11509983546048828,131.805,0.4058463630183548,261.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-15,https://demo.example.com/page-002,Demo Category 01,0.0,1.13,10.0,0.0,0.0,0.1,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-15,https://demo.example.com/page-006,Demo Category 01,0.0,2.26,3.5,0.0,0.0,0.2857142857142857,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16,https://demo.example.com/,Demo Category 01,276.08,2470.18,2.0608417200365965,0.11176513452460954,117.16,0.4852386237513874,232.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16,https://demo.example.com/page-006,Demo Category 01,0.0,1.13,5.0,0.0,0.0,0.2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-17,https://demo.example.com/,Demo Category 01,246.32999999999998,2316.5,2.4302439024390243,0.10633714655730628,104.535,0.4114813327980731,207.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-17,https://demo.example.com/page-006,Demo Category 01,0.0,2.26,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-17,https://demo.example.com/page-007,Demo Category 01,0.0,4.52,6.25,0.0,0.0,0.16,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-17,https://demo.example.com/page-011,Demo Category 01,0.0,1.13,4.0,0.0,0.0,0.25,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/,Demo Category 01,233.23999999999998,2408.0299999999997,2.609572970436415,0.09685925839794354,98.98,0.383204459629563,196.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-006,Demo Category 01,0.0,1.13,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-007,Demo Category 01,0.0,2.26,5.0,0.0,0.0,0.2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-009,Demo Category 01,0.0,1.13,11.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-011,Demo Category 01,0.0,1.13,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-013,Demo Category 01,0.0,2.26,13.5,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,10.0,0.0,0.0,0.1,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,https://demo.example.com/page-015,Demo Category 01,0.0,1.13,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/,Demo Category 01,240.38,2559.45,3.0573951434878586,0.09391861532751178,102.01,0.3270758122743682,202.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-005,Demo Category 01,0.0,1.13,80.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-007,Demo Category 01,0.0,2.26,9.5,0.0,0.0,0.1052631578947368,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-012,Demo Category 01,0.0,2.26,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-013,Demo Category 01,0.0,2.26,3.0,0.0,0.0,0.3333333333333333,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,https://demo.example.com/page-015,Demo Category 01,0.0,1.13,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20,https://demo.example.com/,Demo Category 01,283.21999999999997,2389.95,2.6718676122931444,0.11850457122533944,120.19,0.3742700407007609,238.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20,https://demo.example.com/page-006,Demo Category 01,0.0,2.26,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20,https://demo.example.com/page-007,Demo Category 01,0.0,1.13,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,https://demo.example.com/,Demo Category 01,261.8,2415.9399999999996,2.5631431244153413,0.10836361830177904,111.1,0.3901459854014599,220.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,https://demo.example.com/page-006,Demo Category 01,0.0,1.13,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,https://demo.example.com/page-007,Demo Category 01,0.0,1.13,5.0,0.0,0.0,0.2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,https://demo.example.com/page-011,Demo Category 01,0.0,1.13,11.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,https://demo.example.com/page-013,Demo Category 01,0.0,1.13,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,12.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,https://demo.example.com/,Demo Category 01,232.04999999999998,2227.2299999999996,3.495687468290208,0.1041877129887798,98.475,0.286066763425254,195.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,https://demo.example.com/page-006,Demo Category 01,1.19,2.26,1.0,0.5265486725663717,0.505,1.0,1.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,https://demo.example.com/page-007,Demo Category 01,0.0,2.26,5.0,0.0,0.0,0.2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,https://demo.example.com/page-011,Demo Category 01,0.0,2.26,6.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,https://demo.example.com/page-013,Demo Category 01,0.0,2.26,4.5,0.0,0.0,0.2222222222222222,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,9.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,https://demo.example.com/,Demo Category 01,240.38,2254.35,3.0576441102756893,0.10662940537183667,102.01,0.3270491803278688,202.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,1.6666666666666667,0.0,0.0,0.6,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,https://demo.example.com/page-007,Demo Category 01,0.0,3.3899999999999997,6.666666666666667,0.0,0.0,0.15,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,https://demo.example.com/page-010,Demo Category 01,2.38,2.26,1.0,1.0530973451327434,1.01,1.0,2.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,https://demo.example.com/page-013,Demo Category 01,0.0,3.3899999999999997,11.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-23,https://demo.example.com/page-014,Demo Category 01,0.0,2.26,10.0,0.0,0.0,0.1,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-24,https://demo.example.com/,Demo Category 01,220.14999999999998,2341.3599999999997,4.128378378378378,0.09402654867256638,93.425,0.2422258592471358,185.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-24,https://demo.example.com/page-006,Demo Category 01,0.0,2.26,5.5,0.0,0.0,0.1818181818181818,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-24,https://demo.example.com/page-010,Demo Category 01,0.0,1.13,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-25,https://demo.example.com/,Demo Category 01,247.51999999999998,2344.75,2.60144578313253,0.10556349290969186,105.04,0.3844016302334198,208.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-26,https://demo.example.com/,Demo Category 01,273.7,2522.16,2.8579749103942653,0.10851809560059632,116.15,0.3498981031509641,230.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-26,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,7.666666666666667,0.0,0.0,0.1304347826086956,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-26,https://demo.example.com/page-007,Demo Category 01,0.0,3.3899999999999997,8.333333333333332,0.0,0.0,0.12,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-26,https://demo.example.com/page-010,Demo Category 01,0.0,1.13,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-26,https://demo.example.com/page-013,Demo Category 01,0.0,1.13,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,https://demo.example.com/,Demo Category 01,238.0,2576.3999999999996,4.106578947368421,0.09237696009936347,101.0,0.243511694969561,200.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,7.333333333333333,0.0,0.0,0.1363636363636363,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,https://demo.example.com/page-007,Demo Category 01,0.0,5.6499999999999995,7.2,0.0,0.0,0.1388888888888889,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,https://demo.example.com/page-010,Demo Category 01,1.19,1.13,1.0,1.0530973451327434,0.505,1.0,1.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,https://demo.example.com/page-013,Demo Category 01,0.0,1.13,6.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,https://demo.example.com/page-014,Demo Category 01,0.0,1.13,11.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,https://demo.example.com/,Demo Category 01,268.94,2465.66,5.44775435380385,0.10907424381301559,114.13,0.1835618743164802,226.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,https://demo.example.com/page-006,Demo Category 01,0.0,3.3899999999999997,1.0,0.0,0.0,1.0,0.0,1.0699999999999998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,https://demo.example.com/page-007,Demo Category 01,0.0,3.3899999999999997,8.0,0.0,0.0,0.125,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,https://demo.example.com/page-011,Demo Category 01,0.0,2.26,5.0,0.0,0.0,0.2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,https://demo.example.com/page-013,Demo Category 01,0.0,4.52,12.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29,https://demo.example.com/,Demo Category 01,274.89,2431.7599999999998,5.969330855018588,0.11304158305095899,116.655,0.1675229643468783,231.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29,https://demo.example.com/page-006,Demo Category 01,0.0,20.339999999999996,59.888888888888886,0.0,0.0,0.0166975881261595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29,https://demo.example.com/page-007,Demo Category 01,0.0,4.52,6.75,0.0,0.0,0.1481481481481481,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
